id,amnt_water,date,sponsor,altitude,installer,longitude,latitude,name,no_private,basin,village,region,region_id,district_id,lga,ward,demand,meeting,recorder,op_mgmnt,op_name,permit,year,e_type,e_type_grp,e_type_class,mgmnt,mgmnt_grp,fee,fee_type,w_quality,quality_grp,w_quantity,quantity_grp,source,source_type,source_class,type,type_grp,status
44415,150,41276,Norad,851,DWE,29.76162887,-4.96159658,Kwa Mstafa,0,Lake Tanganyika,Stendi,Kigoma,16,3,Kigoma Rural,Simbo,355,TRUE,GeoData Consultants Ltd,WUG,Nyamoli water project,TRUE,1984,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,non-functional
9428,50,40697,Snv Ltd,520,RWE,37.5630303,-6.91707752,Msikitini,0,Wami / Ruvu,Chemchem,Morogoro,5,6,Mvomero,Mzumbe,1,TRUE,GeoData Consultants Ltd,VWC,Tangeni,TRUE,1985,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
3794,0,31/10/2012,Rwssp,0,WEDECO,34.31576448,-3.10405294,Shuleni Lingeka,0,Lake Victoria,Kisesa,Shinyanga,17,6,Meatu,Sakasaka,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54149,0,28/1/2013,World Vision,0,Consulting Engineer,32.99945777,-4.22575591,Idonda Matanga B,0,Internal,Idonda Matanga,Tabora,14,1,Nzega,Karitu,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non-functional
41202,500,17/3/2011,Solidame,217,SOLIDAME,36.68368278,-8.13424452,Kwakihalalwa,0,Rufiji,Nduna,Morogoro,5,3,Kilombero,Ifakara,300,TRUE,GeoData Consultants Ltd,,,TRUE,1998,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
53862,50,26/2/2011,Private Individual,-1,Da,38.83793232,-6.54073243,Kayombo,0,Wami / Ruvu,Mikuge,Pwani,6,1,Bagamoyo,Yombo,12,FALSE,GeoData Consultants Ltd,Company,Bagamoyo Wate,TRUE,2004,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
3749,20,18/3/2013,Government Of Tanzania,986,DWE,36.81935257,-3.49204542,Kwa Makungi Longate,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,TRUE,GeoData Consultants Ltd,VWC,Machumba estate pipe line,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34426,5000,15/3/2011,Danida,1344,DANID,35.84958215,-7.52801473,none,0,Rufiji,Shuleni,Iringa,11,1,Iringa Rural,Nduli,1,TRUE,GeoData Consultants Ltd,VWC,Kihoro,TRUE,1987,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
63353,0,22/1/2013,Hesawa,1183,DWE,33.39341275,-2.07121896,Kwa Kabwa,0,Lake Victoria,Songe,Mara,20,4,Bunda,Igundu,250,TRUE,GeoData Consultants Ltd,VWC,BULENDA BUFWE GRAVITY SCHEME,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non-functional
46870,20,41335,Isf,925,ISF,37.85689729,-4.23114553,Kwa Creygod,0,Pangani,Kinyan'Ga,Kilimanjaro,3,3,Same,Mwembe,210,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,2012,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
26730,0,18/1/2013,Danida,1347,TCRS,30.68947223,-3.77892904,Nyaneke,0,Lake Tanganyika,Kumshindwi B,Kigoma,16,1,Kibondo,Busagara,450,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
60395,1000,25/2/2013,Tasaf,671,CJEJOW CONSTRUCTION,36.1636105,-11.32973567,Kwa Sarafu Saidi,0,Ruvuma / Southern Coast,Shuleni,Ruvuma,10,5,Namtumbo,Lusewa,300,TRUE,GeoData Consultants Ltd,WUG,,FALSE,2006,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
63020,250,41519,Oxfam,1212,OXFAM,29.90899476,-4.54249304,Kwa Chele Barabona,0,Lake Tanganyika,Gwandamula,Kigoma,16,2,Kasulu,Janda,240,TRUE,GeoData Consultants Ltd,Water authority,Mwangwe,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,broken
72465,0,40728,Danida,0,DANIDA,33.20451613,-8.97605831,Amanyisye Minga,0,Lake Rukwa,Isanjika,Mbeya,12,6,Mbozi,Ruanda,0,TRUE,GeoData Consultants Ltd,Water Board,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
39128,250,20/2/2013,Government Of Tanzania,1670,DWE,30.0382752,-4.51947482,Kwa Yusta,0,Lake Tanganyika,Kumgazo,Kigoma,16,2,Kasulu,Muhunga,540,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,2008,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
3079,1000,40604,Adb,1553,DWE,34.9887248,-8.88066186,Teachers Staff,0,Rufiji,Ilunda,Iringa,11,4,Njombe,Mahongole,50,TRUE,GeoData Consultants Ltd,Water Board,Mahongole Secondary gravity,FALSE,2008,gravity,gravity,gravity,water board,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
52858,0,23/2/2013,Hesawa,1268,HESAWA,34.56583318,-1.60609606,Marasomoche,0,Lake Victoria,Bumunyo,Mara,20,2,Serengeti,Kebanchabancha,100,,GeoData Consultants Ltd,Other,,,1996,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
61412,0,40949,Dwst,0,DWE,33.4669669,-3.74596959,Kwa Mzee Kitungulu,0,Internal,Mwamashele,Shinyanga,17,7,Shinyanga Urban,Kizumbi,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,other,other,non-functional
68884,1000,19/4/2011,Dh,0,DH,37.39126969,-6.35576262,Kwa Muhamadi,0,Wami / Ruvu,Kikwajuni,Morogoro,5,1,Kilosa,Magole,594,TRUE,GeoData Consultants Ltd,VWC,Ma,TRUE,1984,submersible,submersible,submersible,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
13595,0,40881,World Bank,0,Local,36.30359333,-6.35491334,Laisanga,0,Wami / Ruvu,Ilolo,Dodoma,1,1,Mpwapwa,Chunyu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
13489,0,41224,St Gasper,0,St Gasper,33.65202819,-5.44016046,Juma Malifedha,0,Internal,Malongwe Senta,Tabora,14,3,Uyui,Kizengi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,windmill,wind-powered,wind-powered,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
65941,0,19/1/2013,Rips,20,Rips,39.61435147,-10.05317583,Kwa Sharifu,0,Ruvuma / Southern Coast,Mayani,Lindi,80,62,Lindi Urban,Jamhuri,3000,TRUE,GeoData Consultants Ltd,,,TRUE,2011,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non-functional
117,0,13/10/2012,Wateraid,0,DWE,33.17283392,-4.05622587,Kasela,0,Internal,Kasela,Tabora,14,1,Nzega,Nata,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,afridev,afridev,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
2608,0,41039,Government Of Tanzania,0,Government,0,-0.00000002,Kwa John,0,Lake Victoria,Mwabayanda,Mwanza,19,2,Magu,Nyaluhande,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non-functional
42466,0,40636,Danida,1699,DWE,35.14541066,-8.17835678,none,0,Rufiji,K,Iringa,11,2,Mufindi,Igombavanu,0,FALSE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non-functional
42539,10000,41335,Tasaf,435,TASAF,37.53472143,-11.13536472,Kwa Shaubu Na Koko,0,Ruvuma / Southern Coast,Shuleni,Ruvuma,10,1,Tunduru,Namasakata,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2009,other - swn 81,other handpump,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
12685,300,23/3/2011,Ir,282,Ir,37.0256967,-7.63559495,Kwa Batebate,0,Rufiji,Mskitini,Morogoro,5,1,Kilosa,Ruhembe,250,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1982,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
48355,0,18/10/2012,World Vision,0,World Vision,33.49399101,-4.6421017,Kwa Simon,0,Internal,Uzego,Tabora,14,2,Igunga,Simbo,0,TRUE,GeoData Consultants Ltd,Water authority,World Vision,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
16090,0,24/10/2012,Rwssp,0,DWE,32.5815878,-3.93123324,Kwa Ishija Funika,0,Lake Tanganyika,Ngudu,Shinyanga,17,3,Kahama,Kilago,0,,GeoData Consultants Ltd,,,TRUE,0,other,other,other,unknown,unknown,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non-functional
6990,500,40605,World Bank,459,Wo,37.07901601,-6.79527981,Dispensary,0,Wami / Ruvu,N`Gambo,Morogoro,5,1,Kilosa,Mabwerebwere,100,TRUE,GeoData Consultants Ltd,VWC,Ch,TRUE,2003,submersible,submersible,submersible,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non-functional
27955,0,28/3/2011,Kkkt,0,KKKT,32.85023048,-9.0797788,Juma Mwasheuya,0,Lake Rukwa,Sambembe,Mbeya,12,6,Mbozi,Ihanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
64446,500,15/3/2011,Tasaf,285,DWE,36.67412779,-8.35024814,Shuleni 1,0,Rufiji,Igumbiro Kati,Morogoro,5,4,Ulanga,Lupiro,1,TRUE,GeoData Consultants Ltd,,,TRUE,1993,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
32953,0,24/2/2013,Fini Water,68,Fini water,39.97457308,-10.76898934,Kwa Mbande Njelele,0,Ruvuma / Southern Coast,Zahanati,Mtwara,99,1,Mtwara Rural,Namtuhuka,500,TRUE,GeoData Consultants Ltd,VWC,Mnyawi water supply,TRUE,1978,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non-functional
18996,0,25/1/2013,Gain,52,Artisan,38.84393356,-8.84780234,Kwalingenjo,0,Ruvuma / Southern Coast,Miguruwe,Lindi,80,13,Kilwa,Miguruwe,1,,GeoData Consultants Ltd,,,FALSE,2012,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non-functional
10063,0,22/3/2011,Government Of Tanzania,1536,DWE,38.38100674,-4.6896393,Cha Kisiwani,0,Pangani,Kisiwani,Tanga,4,1,Lushoto,Hemtoye,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2010,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,broken
72852,0,40762,,0,,33.65502101,-9.3149857,Kwa Mzee Mwatonoka,0,Lake Nyasa,Katumba,Mbeya,12,4,Rungwe,Mpuguso,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
5739,200,41277,Vwc,810,VWC,36.04484963,-10.69733522,Kwa Abdalah Sawasawa,0,Ruvuma / Southern Coast,Gulioni,Ruvuma,10,5,Namtumbo,Namabengo,400,TRUE,GeoData Consultants Ltd,VWC,Njalamatata water gravity scheme,TRUE,2002,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
26504,0,40637,,0,,34.29280307,-8.62722543,Kwa Mzee Mwachang'A,0,Rufiji,Tembo,Mbeya,12,7,Mbarali,Ubaruku,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
63922,0,28/1/2013,,1572,,34.84505616,-5.0135471,Korea Cumpus,0,Internal,Wijoe,Singida,13,2,Singida Rural,Munga'a,25,TRUE,GeoData Consultants Ltd,VWC,,,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
39241,50,22/1/2013,Wateraid,1530,SEMA,34.70187215,-4.30983549,Kisamamba,0,Internal,Maziliga,Singida,13,1,Iramba,Nduguti,256,TRUE,GeoData Consultants Ltd,WUG,Nduguti pipes water supply,TRUE,2008,mono,mono,motorpump,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
47554,100,40789,Vwc,325,VWC,38.57070822,-4.90126882,Kwamwamkai,0,Pangani,Pemba,Tanga,4,2,Korogwe,Magoma,30,TRUE,GeoData Consultants Ltd,VWC,Magoma water supply,FALSE,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
51618,0,22/7/2011,Concern World Wide,0,DWE,31.49058283,-2.73689829,Chekechea,0,Lake Tanganyika,Majengo A,Kagera,18,4,Biharamulo,Runazi,0,TRUE,GeoData Consultants Ltd,VWC,Kabindi Water Supply,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non-functional
32321,0,29/7/2011,Hesawa,0,DWE,30.81283615,-1.36484142,Nyabusenene,0,Lake Victoria,Bushesha,Kagera,18,1,Karagwe,Kyerwa,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
1907,0,21/10/2012,Government Of Tanzania,1450,Government,34.08378112,-1.76731824,Kanisani Rc,0,Lake Victoria,Nyasaira,Mara,20,3,Musoma Rural,Buhemba,320,,GeoData Consultants Ltd,VWC,,FALSE,1977,gravity,gravity,gravity,vwc,user-group,unknown,unknown,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non-functional
49894,0,24/2/2011,Rc Ch,2188,RC Ch,34.57710409,-9.59994724,none,0,Lake Nyasa,Lukungu,Iringa,11,4,Njombe,Matola,25,FALSE,GeoData Consultants Ltd,VWC,Magang,FALSE,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,unknown,unknown,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
65778,50,41427,Jaica,131,Jaica,40.04028409,-10.49346842,Kwa Mzee Mchina,0,Ruvuma / Southern Coast,Majengo,Mtwara,99,1,Mtwara Rural,Nanguruwe,250,TRUE,GeoData Consultants Ltd,VWC,Nanguruwe water supply,TRUE,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non-functional
41903,0,22/3/2013,Government Of Tanzania,1404,DWE,37.53651289,-3.28531095,Kwa Lemnge,0,Pangani,Mtomutomu,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,1,FALSE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non-functional
27619,50,13/3/2011,Private Individual,177,WU,38.34328384,-6.63217559,Mwamed,0,Wami / Ruvu,Nmc,Pwani,6,1,Bagamoyo,Chalinze,20,FALSE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2008,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
16465,0,15/7/2011,Government Of Tanzania,0,DWE,31.00632674,-1.70014801,Shuleni,0,Lake Victoria,Nkola,Kagera,18,1,Karagwe,Nyabiyonza,0,TRUE,GeoData Consultants Ltd,VWC,Kafulo water supp,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31142,50,21/3/2013,0,8,0,39.19546608,-6.89357116,Kwa Pazi,0,Wami / Ruvu,Mtaa Wa Kitunda Kati,Dar es Salaam,7,2,Ilala,Kitunda,350,,GeoData Consultants Ltd,WUG,J,FALSE,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
68762,300,40819,Ikela Wa,264,Ikela Wa,36.95380876,-7.69826914,Tupendane,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,170,TRUE,GeoData Consultants Ltd,Company,Ikela Wa,TRUE,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,broken
71218,0,27/2/2011,Government Of Tanzania,10,Centr,38.50295397,-7.86035774,Kijembe,0,Rufiji,Mawilo,Pwani,60,53,Rufiji,Ngorongo,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1974,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
68449,0,31/7/2011,World Vision,0,DWE,31.82937894,-1.24069526,Kachuro,0,Lake Victoria,Butahyaibega,Kagera,18,2,Bukoba Rural,Nyakato,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,broken
26740,200,26/10/2012,Wwf,1536,Serengeti District concil,34.63582711,-1.80505457,Teresia Isack[Kong'Eng'I],0,Lake Victoria,Madukani /Center,Mara,20,2,Serengeti,Nyamoko,800,TRUE,GeoData Consultants Ltd,WUG,,,2009,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe,non-functional
58293,0,28/7/2011,Hesawa,0,HESAWA,33.0994274,-2.73998271,Mwasengi,0,Lake Victoria,Mwasengi,Mwanza,19,7,Missungwi,Koromije,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
52828,0,40763,Villagers,0,villagers,32.20400207,-2.34736088,Kwa Shilingi,0,Lake Victoria,Iligamba Center,Mwanza,19,5,Sengerema,Bupandwamhela,0,TRUE,GeoData Consultants Ltd,VWC,villagers,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,functional
62714,0,25/1/2013,,1671,,34.89287023,-4.88199527,Matias,0,Internal,Itagara,Singida,13,2,Singida Rural,Siuyu,1,,GeoData Consultants Ltd,VWC,,,1990,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non-functional
5509,0,41100,Dwsp,0,DWE,32.26006737,-4.18933064,Kwa Shija Maganga,0,Lake Tanganyika,Kwenuko,Shinyanga,17,3,Kahama,Ushetu,0,TRUE,GeoData Consultants Ltd,VWC,Mbika pipe scheme,TRUE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non-functional
3584,0,40546,Roman,826,Roman,34.74966357,-10.38286127,none,0,Lake Nyasa,Mbuyuni,Iringa,11,5,Ludewa,Luilo,60,FALSE,GeoData Consultants Ltd,VWC,Kilumb,FALSE,1999,gravity,gravity,gravity,vwc,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
